run_accession	sample_accession	collection_date	fastq_ftp	country
SRR12751808	SAMN16322455	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/008/SRR12751808/SRR12751808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/008/SRR12751808/SRR12751808_2.fastq.gz	Australia: Victoria
SRR12751814	SAMN16322449	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/014/SRR12751814/SRR12751814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/014/SRR12751814/SRR12751814_2.fastq.gz	Australia: Victoria
SRR12751818	SAMN16322446	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/018/SRR12751818/SRR12751818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/018/SRR12751818/SRR12751818_2.fastq.gz	Australia: Victoria
SRR12751822	SAMN16322442	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/022/SRR12751822/SRR12751822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/022/SRR12751822/SRR12751822_2.fastq.gz	Australia: Victoria
SRR12751825	SAMN16322439	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/025/SRR12751825/SRR12751825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/025/SRR12751825/SRR12751825_2.fastq.gz	Australia: Victoria
SRR12751828	SAMN16322437	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/028/SRR12751828/SRR12751828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/028/SRR12751828/SRR12751828_2.fastq.gz	Australia: Victoria
SRR12751829	SAMN16322436	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/029/SRR12751829/SRR12751829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/029/SRR12751829/SRR12751829_2.fastq.gz	Australia: Victoria
SRR12751832	SAMN16322433	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/032/SRR12751832/SRR12751832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/032/SRR12751832/SRR12751832_2.fastq.gz	Australia: Victoria
SRR12751835	SAMN16322430	2020-07-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/035/SRR12751835/SRR12751835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/035/SRR12751835/SRR12751835_2.fastq.gz	Australia: Victoria
SRR12751836	SAMN16322429	2020-07-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12751836/SRR12751836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12751836/SRR12751836_2.fastq.gz	Australia: Victoria
SRR12751837	SAMN16322195	2020-07-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/037/SRR12751837/SRR12751837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/037/SRR12751837/SRR12751837_2.fastq.gz	Australia: Victoria
SRR12751840	SAMN16322426	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/040/SRR12751840/SRR12751840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/040/SRR12751840/SRR12751840_2.fastq.gz	Australia: Victoria
SRR12751842	SAMN16322424	2020-07-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/042/SRR12751842/SRR12751842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/042/SRR12751842/SRR12751842_2.fastq.gz	Australia: Victoria
SRR12751843	SAMN16322423	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/043/SRR12751843/SRR12751843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/043/SRR12751843/SRR12751843_2.fastq.gz	Australia: Victoria
SRR12751852	SAMN16322415	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/052/SRR12751852/SRR12751852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/052/SRR12751852/SRR12751852_2.fastq.gz	Australia: Victoria
SRR12751854	SAMN16322413	2020-07-13	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/054/SRR12751854/SRR12751854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/054/SRR12751854/SRR12751854_2.fastq.gz	Australia: Victoria
SRR12751855	SAMN16322412	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/055/SRR12751855/SRR12751855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/055/SRR12751855/SRR12751855_2.fastq.gz	Australia: Victoria
SRR12751856	SAMN16322411	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/056/SRR12751856/SRR12751856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/056/SRR12751856/SRR12751856_2.fastq.gz	Australia: Victoria
SRR12751857	SAMN16322410	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/057/SRR12751857/SRR12751857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/057/SRR12751857/SRR12751857_2.fastq.gz	Australia: Victoria
SRR12751863	SAMN16322405	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12751863/SRR12751863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12751863/SRR12751863_2.fastq.gz	Australia: Victoria
SRR12751865	SAMN16322403	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/065/SRR12751865/SRR12751865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/065/SRR12751865/SRR12751865_2.fastq.gz	Australia: Victoria
SRR12751868	SAMN16322400	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/068/SRR12751868/SRR12751868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/068/SRR12751868/SRR12751868_2.fastq.gz	Australia: Victoria
SRR12751871	SAMN16322744	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/071/SRR12751871/SRR12751871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/071/SRR12751871/SRR12751871_2.fastq.gz	Australia: Victoria
SRR12751873	SAMN16322742	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/073/SRR12751873/SRR12751873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/073/SRR12751873/SRR12751873_2.fastq.gz	Australia: Victoria
SRR12751876	SAMN16322739	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/076/SRR12751876/SRR12751876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/076/SRR12751876/SRR12751876_2.fastq.gz	Australia: Victoria
SRR12751877	SAMN16322226	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/077/SRR12751877/SRR12751877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/077/SRR12751877/SRR12751877_2.fastq.gz	Australia: Victoria
SRR12751879	SAMN16322737	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/079/SRR12751879/SRR12751879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/079/SRR12751879/SRR12751879_2.fastq.gz	Australia: Victoria
SRR12751880	SAMN16322736	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/080/SRR12751880/SRR12751880_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/080/SRR12751880/SRR12751880_2.fastq.gz	Australia: Victoria
SRR12751881	SAMN16322735	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/081/SRR12751881/SRR12751881_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/081/SRR12751881/SRR12751881_2.fastq.gz	Australia: Victoria
SRR12751882	SAMN16322734	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/082/SRR12751882/SRR12751882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/082/SRR12751882/SRR12751882_2.fastq.gz	Australia: Victoria
SRR12751883	SAMN16322733	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/083/SRR12751883/SRR12751883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/083/SRR12751883/SRR12751883_2.fastq.gz	Australia: Victoria
SRR12751887	SAMN16322729	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/087/SRR12751887/SRR12751887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/087/SRR12751887/SRR12751887_2.fastq.gz	Australia: Victoria
SRR12751889	SAMN16322728	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/089/SRR12751889/SRR12751889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/089/SRR12751889/SRR12751889_2.fastq.gz	Australia: Victoria
SRR12751890	SAMN16322727	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/090/SRR12751890/SRR12751890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/090/SRR12751890/SRR12751890_2.fastq.gz	Australia: Victoria
SRR12751892	SAMN16322725	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/092/SRR12751892/SRR12751892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/092/SRR12751892/SRR12751892_2.fastq.gz	Australia: Victoria
SRR12751894	SAMN16322679	2020-07-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/094/SRR12751894/SRR12751894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/094/SRR12751894/SRR12751894_2.fastq.gz	Australia: Victoria
SRR12751898	SAMN16322676	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/098/SRR12751898/SRR12751898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/098/SRR12751898/SRR12751898_2.fastq.gz	Australia: Victoria
SRR12751901	SAMN16322673	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/001/SRR12751901/SRR12751901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/001/SRR12751901/SRR12751901_2.fastq.gz	Australia: Victoria
SRR12751903	SAMN16322671	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/003/SRR12751903/SRR12751903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/003/SRR12751903/SRR12751903_2.fastq.gz	Australia: Victoria
SRR12751904	SAMN16322670	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12751904/SRR12751904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12751904/SRR12751904_2.fastq.gz	Australia: Victoria
SRR12751905	SAMN16322669	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/005/SRR12751905/SRR12751905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/005/SRR12751905/SRR12751905_2.fastq.gz	Australia: Victoria
SRR12751906	SAMN16322219	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/006/SRR12751906/SRR12751906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/006/SRR12751906/SRR12751906_2.fastq.gz	Australia: Victoria
SRR12751908	SAMN16322668	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/008/SRR12751908/SRR12751908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/008/SRR12751908/SRR12751908_2.fastq.gz	Australia: Victoria
SRR12751909	SAMN16322667	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/009/SRR12751909/SRR12751909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/009/SRR12751909/SRR12751909_2.fastq.gz	Australia: Victoria
SRR12751910	SAMN16322666	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/010/SRR12751910/SRR12751910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/010/SRR12751910/SRR12751910_2.fastq.gz	Australia: Victoria
SRR12751911	SAMN16322665	2020-07-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/011/SRR12751911/SRR12751911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/011/SRR12751911/SRR12751911_2.fastq.gz	Australia: Victoria
SRR12751916	SAMN16322660	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/016/SRR12751916/SRR12751916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/016/SRR12751916/SRR12751916_2.fastq.gz	Australia: Victoria
SRR12751919	SAMN16323155	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/019/SRR12751919/SRR12751919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/019/SRR12751919/SRR12751919_2.fastq.gz	Australia: Victoria
SRR12751925	SAMN16323149	2020-08-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/025/SRR12751925/SRR12751925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/025/SRR12751925/SRR12751925_2.fastq.gz	Australia: Victoria
SRR12751926	SAMN16322267	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/026/SRR12751926/SRR12751926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/026/SRR12751926/SRR12751926_2.fastq.gz	Australia: Victoria
SRR12751930	SAMN16323145	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/030/SRR12751930/SRR12751930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/030/SRR12751930/SRR12751930_2.fastq.gz	Australia: Victoria
SRR12751931	SAMN16323144	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/031/SRR12751931/SRR12751931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/031/SRR12751931/SRR12751931_2.fastq.gz	Australia: Victoria
SRR12751936	SAMN16323139	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12751936/SRR12751936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/036/SRR12751936/SRR12751936_2.fastq.gz	Australia: Victoria
SRR12751939	SAMN16323137	2020-08-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/039/SRR12751939/SRR12751939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/039/SRR12751939/SRR12751939_2.fastq.gz	Australia: Victoria
SRR12751940	SAMN16323136	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/040/SRR12751940/SRR12751940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/040/SRR12751940/SRR12751940_2.fastq.gz	Australia: Victoria
SRR12751941	SAMN16323135	2020-08-08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/041/SRR12751941/SRR12751941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/041/SRR12751941/SRR12751941_2.fastq.gz	Australia: Victoria
SRR12751944	SAMN16322980	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/044/SRR12751944/SRR12751944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/044/SRR12751944/SRR12751944_2.fastq.gz	Australia: Victoria
SRR12751945	SAMN16322979	2020-08-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/045/SRR12751945/SRR12751945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/045/SRR12751945/SRR12751945_2.fastq.gz	Australia: Victoria
SRR12751946	SAMN16322250	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/046/SRR12751946/SRR12751946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/046/SRR12751946/SRR12751946_2.fastq.gz	Australia: Victoria
SRR12751947	SAMN16322978	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/047/SRR12751947/SRR12751947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/047/SRR12751947/SRR12751947_2.fastq.gz	Australia: Victoria
SRR12751948	SAMN16322977	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/048/SRR12751948/SRR12751948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/048/SRR12751948/SRR12751948_2.fastq.gz	Australia: Victoria
SRR12751949	SAMN16322976	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/049/SRR12751949/SRR12751949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/049/SRR12751949/SRR12751949_2.fastq.gz	Australia: Victoria
SRR12751950	SAMN16322975	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/050/SRR12751950/SRR12751950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/050/SRR12751950/SRR12751950_2.fastq.gz	Australia: Victoria
SRR12751952	SAMN16322973	2020-08-06	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/052/SRR12751952/SRR12751952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/052/SRR12751952/SRR12751952_2.fastq.gz	Australia: Victoria
SRR12751954	SAMN16322971	2020-07-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/054/SRR12751954/SRR12751954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/054/SRR12751954/SRR12751954_2.fastq.gz	Australia: Victoria
SRR12751957	SAMN16322249	2020-07-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/057/SRR12751957/SRR12751957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/057/SRR12751957/SRR12751957_2.fastq.gz	Australia: Victoria
SRR12751958	SAMN16322177	2020-08-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/058/SRR12751958/SRR12751958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/058/SRR12751958/SRR12751958_2.fastq.gz	Australia: Victoria
SRR12751959	SAMN16322968	2020-08-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/059/SRR12751959/SRR12751959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/059/SRR12751959/SRR12751959_2.fastq.gz	Australia: Victoria
SRR12751961	SAMN16322966	2020-08-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/061/SRR12751961/SRR12751961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/061/SRR12751961/SRR12751961_2.fastq.gz	Australia: Victoria
SRR12751963	SAMN16322964	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12751963/SRR12751963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/063/SRR12751963/SRR12751963_2.fastq.gz	Australia: Victoria
SRR12751964	SAMN16322963	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/064/SRR12751964/SRR12751964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/064/SRR12751964/SRR12751964_2.fastq.gz	Australia: Victoria
SRR12751965	SAMN16322962	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/065/SRR12751965/SRR12751965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/065/SRR12751965/SRR12751965_2.fastq.gz	Australia: Victoria
SRR12751967	SAMN16322398	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/067/SRR12751967/SRR12751967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/067/SRR12751967/SRR12751967_2.fastq.gz	Australia: Victoria
SRR12751968	SAMN16322397	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/068/SRR12751968/SRR12751968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/068/SRR12751968/SRR12751968_2.fastq.gz	Australia: Victoria
SRR12751969	SAMN16322396	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/069/SRR12751969/SRR12751969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/069/SRR12751969/SRR12751969_2.fastq.gz	Australia: Victoria
SRR12751970	SAMN16322395	2020-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/070/SRR12751970/SRR12751970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/070/SRR12751970/SRR12751970_2.fastq.gz	Australia: Victoria
SRR12751973	SAMN16322392	2020-07-15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/073/SRR12751973/SRR12751973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/073/SRR12751973/SRR12751973_2.fastq.gz	Australia: Victoria
SRR12751975	SAMN16322390	2020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/075/SRR12751975/SRR12751975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/075/SRR12751975/SRR12751975_2.fastq.gz	Australia: Victoria
SRR12751980	SAMN16322386	2020-07-25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/080/SRR12751980/SRR12751980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/080/SRR12751980/SRR12751980_2.fastq.gz	Australia: Victoria
SRR12751989	SAMN16322378	2020-07-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/089/SRR12751989/SRR12751989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/089/SRR12751989/SRR12751989_2.fastq.gz	Australia: Victoria
SRR12751991	SAMN16323133	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/091/SRR12751991/SRR12751991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/091/SRR12751991/SRR12751991_2.fastq.gz	Australia: Victoria
SRR12751994	SAMN16323130	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/094/SRR12751994/SRR12751994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/094/SRR12751994/SRR12751994_2.fastq.gz	Australia: Victoria
SRR12751998	SAMN16323127	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/098/SRR12751998/SRR12751998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/098/SRR12751998/SRR12751998_2.fastq.gz	Australia: Victoria
SRR12751999	SAMN16323126	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/099/SRR12751999/SRR12751999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/099/SRR12751999/SRR12751999_2.fastq.gz	Australia: Victoria
SRR12752001	SAMN16323124	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/001/SRR12752001/SRR12752001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/001/SRR12752001/SRR12752001_2.fastq.gz	Australia: Victoria
SRR12752004	SAMN16323121	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12752004/SRR12752004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/004/SRR12752004/SRR12752004_2.fastq.gz	Australia: Victoria
SRR12752005	SAMN16323120	2020-08-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/005/SRR12752005/SRR12752005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/005/SRR12752005/SRR12752005_2.fastq.gz	Australia: Victoria
SRR12752006	SAMN16323119	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/006/SRR12752006/SRR12752006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/006/SRR12752006/SRR12752006_2.fastq.gz	Australia: Victoria
SRR12752010	SAMN16323116	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/010/SRR12752010/SRR12752010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/010/SRR12752010/SRR12752010_2.fastq.gz	Australia: Victoria
SRR12752014	SAMN16322809	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/014/SRR12752014/SRR12752014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/014/SRR12752014/SRR12752014_2.fastq.gz	Australia: Victoria
SRR12752015	SAMN16322233	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/015/SRR12752015/SRR12752015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/015/SRR12752015/SRR12752015_2.fastq.gz	Australia: Victoria
SRR12752017	SAMN16322807	2020-07-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/017/SRR12752017/SRR12752017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/017/SRR12752017/SRR12752017_2.fastq.gz	Australia: Victoria
SRR12752018	SAMN16322806	2020-07-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/018/SRR12752018/SRR12752018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/018/SRR12752018/SRR12752018_2.fastq.gz	Australia: Victoria
SRR12752020	SAMN16322804	2020-07-31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/020/SRR12752020/SRR12752020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/020/SRR12752020/SRR12752020_2.fastq.gz	Australia: Victoria
SRR12752021	SAMN16322803	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/021/SRR12752021/SRR12752021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/021/SRR12752021/SRR12752021_2.fastq.gz	Australia: Victoria
SRR12752024	SAMN16322820	2020-08-01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/024/SRR12752024/SRR12752024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/024/SRR12752024/SRR12752024_2.fastq.gz	Australia: Victoria
SRR12752026	SAMN16322234	2020-07-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/026/SRR12752026/SRR12752026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/026/SRR12752026/SRR12752026_2.fastq.gz	Australia: Victoria
SRR12752027	SAMN16322818	2020-08-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/027/SRR12752027/SRR12752027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/027/SRR12752027/SRR12752027_2.fastq.gz	Australia: Victoria
SRR12752029	SAMN16322816	2020-08-03	ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/029/SRR12752029/SRR12752029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR127/029/SRR12752029/SRR12752029_2.fastq.gz	Australia: Victoria
